CLIENT_ID,LIMIT_BAL,RecentDelinquencyCount,SevereDelinquencyCount,MaxRepaymentDelay,DEFAULT
2465,100000,3,3,4,1
2908,100000,3,3,2,1
3494,100000,3,3,2,0
3540,100000,3,2,2,1
3713,100000,3,2,2,0
4480,100000,3,2,2,0
4591,100000,3,3,2,1
4768,100000,3,3,3,1
5427,100000,3,3,2,0
6911,100000,3,3,3,1
7025,100000,3,3,2,1
7068,100000,3,2,2,0
7831,100000,3,3,2,0
8071,100000,3,2,2,0
8395,100000,3,3,2,0
8627,100000,3,2,3,0
9489,100000,3,3,2,1
11977,100000,3,2,2,0
12805,100000,3,3,5,0
13402,100000,3,3,2,0
14064,100000,3,3,2,1
15225,100000,3,3,2,0
15851,100000,3,3,2,1
16080,100000,3,3,2,1
16456,100000,3,3,2,1
17349,100000,3,2,2,0
17763,100000,3,3,2,1
18125,100000,3,3,2,0
18431,100000,3,3,3,1
18960,100000,3,3,3,0
19471,100000,3,2,2,0
20645,100000,3,2,2,0
20656,100000,3,3,2,1
21595,100000,3,2,2,1
23452,100000,3,2,2,0
23507,100000,3,2,2,1
24483,100000,3,2,2,1
24737,100000,3,3,2,0
26351,100000,3,3,2,1
28517,100000,3,3,2,1
373,90000,3,3,2,0
1722,90000,3,3,2,0
1967,90000,3,0,1,0
2941,90000,3,3,2,0
3563,90000,3,3,2,1
4366,90000,3,3,4,1
5222,90000,3,3,2,1
5391,90000,3,3,2,1
6405,90000,3,3,2,0
7720,90000,3,3,2,1
7747,90000,3,2,2,0
7782,90000,3,3,2,1
8863,90000,3,2,2,0
9809,90000,3,2,2,0
10092,90000,3,3,2,0
10205,90000,3,3,2,0
10324,90000,3,2,2,1
10689,90000,3,3,2,1
11616,90000,3,3,3,1
13673,90000,3,3,2,0
15171,90000,3,3,2,1
15590,90000,3,3,2,1
16369,90000,3,3,2,1
17996,90000,3,2,2,1
18707,90000,3,3,2,1
18916,90000,3,3,2,1
22064,90000,3,3,2,0
22411,90000,3,3,2,0
23147,90000,3,3,2,1
23323,90000,3,2,2,1
23728,90000,3,3,2,1
23846,90000,3,3,2,1
24227,90000,3,2,2,1
24643,90000,3,2,2,1
25239,90000,3,2,3,0
26054,90000,3,2,2,0
27827,90000,3,2,2,1
28991,90000,3,2,2,0
29574,90000,3,3,3,1
29751,90000,3,2,2,0
388,80000,3,3,2,1
725,80000,3,3,2,0
905,80000,3,3,2,0
1418,80000,3,3,3,0
2096,80000,3,2,2,1
2484,80000,3,2,2,0
2746,80000,3,3,2,1
3295,80000,3,3,2,1
3348,80000,3,3,2,0
3593,80000,3,3,2,0
4095,80000,3,3,2,0
5341,80000,3,2,2,0
5453,80000,3,3,2,0
5722,80000,3,3,3,0
8441,80000,3,2,2,1
8730,80000,3,2,2,0
9207,80000,3,2,2,0
9282,80000,3,2,3,1
9565,80000,3,3,2,0
9780,80000,3,2,2,1
9871,80000,3,2,2,0
10357,80000,3,3,2,0
10450,80000,3,3,2,1
10630,80000,3,2,2,0
10701,80000,3,3,2,1
11121,80000,3,3,3,0
11296,80000,3,3,2,1
11602,80000,3,2,2,0
12022,80000,3,2,2,0
12186,80000,3,2,2,0
12402,80000,3,3,2,1
12501,80000,3,3,2,0
13370,80000,3,2,2,0
14037,80000,3,2,2,1
14281,80000,3,3,3,1
14389,80000,3,3,2,1
14438,80000,3,3,2,1
14611,80000,3,2,2,0
15236,80000,3,3,2,0
15435,80000,3,2,2,1
15665,80000,3,2,2,1
16556,80000,3,2,2,0
17242,80000,3,3,2,1
17651,80000,3,2,2,0
18524,80000,3,3,2,0
18719,80000,3,2,2,1
19053,80000,3,3,2,1
19086,80000,3,3,3,1
20838,80000,3,3,2,1
21734,80000,3,2,2,0
21958,80000,3,3,2,0
22115,80000,3,2,2,0
23596,80000,3,3,2,1
23975,80000,3,2,2,0
24948,80000,3,3,2,1
25212,80000,3,3,2,1
25964,80000,3,2,3,0
26126,80000,3,3,2,1
26671,80000,3,3,2,0
27598,80000,3,3,2,1
27812,80000,3,3,2,0
28345,80000,3,2,2,1
28561,80000,3,3,2,1
29795,80000,3,3,2,1
29822,80000,3,2,2,0
1639,70000,3,2,3,1
5198,70000,3,2,2,0
6180,70000,3,3,2,1
6191,70000,3,2,2,0
8881,70000,3,2,2,1
8905,70000,3,3,3,0
9024,70000,3,2,2,0
9323,70000,3,3,3,1
9331,70000,3,2,2,1
10656,70000,3,3,2,1
10666,70000,3,2,2,0
11143,70000,3,2,2,0
11165,70000,3,3,2,1
11862,70000,3,2,2,0
11969,70000,3,3,2,0
12136,70000,3,3,4,1
13949,70000,3,3,2,1
14209,70000,3,3,2,1
15832,70000,3,3,2,1
16253,70000,3,2,2,1
16335,70000,3,2,2,1
16565,70000,3,3,3,0
16579,70000,3,2,3,0
17175,70000,3,3,2,0
18688,70000,3,3,2,1
19840,70000,3,2,2,1
20207,70000,3,2,2,0
20919,70000,3,2,2,1
21684,70000,3,3,2,1
22475,70000,3,3,2,1
23772,70000,3,3,2,1
24731,70000,3,3,2,1
25133,70000,3,3,2,1
27556,70000,3,3,3,0
27814,70000,3,3,2,0
29227,70000,3,2,2,0
130,60000,3,3,3,0
241,60000,3,2,2,0
730,60000,3,3,2,1
1381,60000,3,3,3,0
2302,60000,3,3,3,0
2378,60000,3,3,2,1
2876,60000,3,2,2,0
2903,60000,3,2,2,1
3040,60000,3,3,2,1
4718,60000,3,3,2,0
5060,60000,3,2,2,0
5201,60000,3,3,2,0
5272,60000,3,3,2,1
6230,60000,3,3,2,0
7418,60000,3,3,2,0
9011,60000,3,3,2,0
9917,60000,3,3,2,0
10106,60000,3,2,2,1
10452,60000,3,3,3,0
10671,60000,3,2,2,0
11000,60000,3,2,3,0
11824,60000,3,3,2,1
11868,60000,3,3,2,0
12447,60000,3,2,2,1
12464,60000,3,2,2,0
13165,60000,3,3,2,1
13383,60000,3,3,2,1
15359,60000,3,2,3,0
15593,60000,3,2,3,1
15751,60000,3,3,2,1
15964,60000,3,2,2,1
17177,60000,3,3,2,1
17894,60000,3,3,2,1
18674,60000,3,2,2,0
18922,60000,3,2,2,0
19399,60000,3,3,3,0
19625,60000,3,2,2,1
19778,60000,3,3,2,0
22603,60000,3,3,2,0
23476,60000,3,3,2,1
23482,60000,3,2,2,0
24001,60000,3,3,2,0
24136,60000,3,3,2,0
24250,60000,3,3,2,1
24479,60000,3,2,2,0
25901,60000,3,3,2,1
26221,60000,3,2,2,1
27044,60000,3,3,2,1
27634,60000,3,3,2,1
27821,60000,3,3,2,0
28368,60000,3,2,2,0
28525,60000,3,2,2,0
28635,60000,3,2,2,0
28851,60000,3,2,2,0
29139,60000,3,2,2,1
178,50000,3,2,2,0
225,50000,3,2,3,1
251,50000,3,2,2,0
270,50000,3,3,3,1
319,50000,3,3,3,0
363,50000,3,3,4,0
382,50000,3,3,2,1
704,50000,3,2,3,1
761,50000,3,2,2,1
827,50000,3,2,2,0
990,50000,3,2,2,0
1095,50000,3,2,2,0
1130,50000,3,3,2,1
1489,50000,3,3,3,1
1592,50000,3,2,2,0
1645,50000,3,3,2,1
1774,50000,3,3,2,1
2099,50000,3,3,2,1
2132,50000,3,2,2,0
2549,50000,3,3,2,0
2633,50000,3,2,2,1
2659,50000,3,3,2,0
3253,50000,3,2,3,1
3577,50000,3,3,2,1
3597,50000,3,3,2,0
4064,50000,3,3,2,1
4077,50000,3,3,3,1
4141,50000,3,3,3,0
4165,50000,3,3,6,1
4262,50000,3,2,3,1
4802,50000,3,3,2,1
4839,50000,3,3,3,1
5075,50000,3,2,2,0
5223,50000,3,3,2,0
5231,50000,3,2,2,0
5827,50000,3,3,2,0
5902,50000,3,3,2,0
6070,50000,3,3,2,1
6355,50000,3,3,2,1
6503,50000,3,2,2,0
6547,50000,3,2,3,1
6576,50000,3,3,2,1
6618,50000,3,3,2,1
6663,50000,3,2,2,1
6947,50000,3,3,2,0
7050,50000,3,3,2,1
7280,50000,3,3,3,1
7523,50000,3,3,2,0
7537,50000,3,3,2,1
7903,50000,3,3,2,0
7918,50000,3,3,2,1
8497,50000,3,3,2,0
8677,50000,3,3,2,1
8691,50000,3,3,2,0
8841,50000,3,3,2,1
8914,50000,3,3,3,1
8989,50000,3,3,2,0
9423,50000,3,3,2,1
9627,50000,3,3,4,1
9763,50000,3,2,2,1
9945,50000,3,2,3,0
10018,50000,3,3,3,0
10181,50000,3,3,2,1
10207,50000,3,3,2,0
10222,50000,3,2,2,0
10537,50000,3,3,2,0
10750,50000,3,3,2,1
10926,50000,3,2,2,0
11041,50000,3,2,2,0
11116,50000,3,2,2,0
11176,50000,3,2,2,0
11279,50000,3,3,2,0
11436,50000,3,3,2,1
11936,50000,3,2,2,0
12339,50000,3,3,3,1
12570,50000,3,3,3,1
12603,50000,3,3,2,1
12898,50000,3,3,3,1
13052,50000,3,3,2,1
13053,50000,3,3,4,0
13061,50000,3,3,2,0
13398,50000,3,2,2,1
13421,50000,3,3,2,0
13562,50000,3,3,2,0
13963,50000,3,2,2,0
14018,50000,3,3,2,1
14481,50000,3,2,2,0
14703,50000,3,2,2,0
14943,50000,3,2,2,0
15010,50000,3,3,2,0
15437,50000,3,3,2,0
15491,50000,3,3,2,1
15820,50000,3,2,2,1
15939,50000,3,2,3,1
15943,50000,3,3,2,1
15948,50000,3,3,2,1
16017,50000,3,2,2,1
16055,50000,3,3,3,1
16225,50000,3,3,2,0
16611,50000,3,3,2,1
16622,50000,3,3,2,1
16768,50000,3,2,2,1
16823,50000,3,3,2,1
16979,50000,3,3,2,0
17127,50000,3,3,2,1
17304,50000,3,3,2,1
17534,50000,3,3,2,1
17549,50000,3,3,2,1
17720,50000,3,3,2,1
17888,50000,3,2,2,0
18371,50000,3,3,2,1
18442,50000,3,3,2,1
18722,50000,3,3,2,0
18857,50000,3,3,2,0
18926,50000,3,3,2,0
19091,50000,3,2,3,1
19120,50000,3,3,2,0
19265,50000,3,3,3,0
19644,50000,3,2,2,1
20505,50000,3,3,2,0
20598,50000,3,3,4,1
20629,50000,3,2,2,1
20852,50000,3,2,2,0
20940,50000,3,3,2,0
20978,50000,3,2,2,1
21000,50000,3,2,2,1
21010,50000,3,3,3,1
21014,50000,3,3,4,0
21403,50000,3,3,2,1
21584,50000,3,3,2,1
21619,50000,3,3,2,0
21859,50000,3,2,2,0
22149,50000,3,3,2,1
22211,50000,3,3,3,0
22483,50000,3,3,3,1
22959,50000,3,2,3,1
23139,50000,3,3,3,0
24054,50000,3,3,2,0
24082,50000,3,2,2,1
24088,50000,3,3,2,0
24207,50000,3,2,2,1
24329,50000,3,3,4,1
24729,50000,3,3,2,1
24912,50000,3,3,2,0
24929,50000,3,2,2,0
25159,50000,3,2,3,0
25911,50000,3,3,2,1
26367,50000,3,3,2,1
26635,50000,3,2,2,1
26705,50000,3,2,2,1
26834,50000,3,3,2,1
27222,50000,3,2,2,0
27504,50000,3,2,2,0
27614,50000,3,3,2,0
27627,50000,3,3,2,0
27894,50000,3,2,2,0
28027,50000,3,3,2,0
28075,50000,3,2,2,1
28121,50000,3,3,2,0
28491,50000,3,3,3,0
28632,50000,3,2,3,0
28860,50000,3,2,2,0
29076,50000,3,2,2,0
29158,50000,3,3,3,1
29174,50000,3,3,2,0
29241,50000,3,2,2,0
29269,50000,3,3,2,0
29648,50000,3,2,2,0
29684,50000,3,3,2,1
29755,50000,3,2,2,0
29872,50000,3,2,2,1
29892,50000,3,3,3,0
665,40000,3,3,2,0
851,40000,3,3,6,0
1445,40000,3,2,3,1
3481,40000,3,3,2,1
5340,40000,3,3,2,0
6247,40000,3,3,2,0
6366,40000,3,3,2,0
8961,40000,3,3,2,1
9229,40000,3,2,2,0
10175,40000,3,3,2,1
10317,40000,3,2,2,0
12268,40000,3,3,2,1
13894,40000,3,3,2,0
15161,40000,3,3,2,1
16759,40000,3,3,3,1
17884,40000,3,2,3,1
21881,40000,3,3,2,1
26624,40000,3,3,2,1
28404,40000,3,2,2,1
116,30000,3,3,3,1
200,30000,3,2,2,1
377,30000,3,2,2,0
791,30000,3,2,2,0
852,30000,3,2,2,0
1009,30000,3,3,4,0
1102,30000,3,3,2,1
1961,30000,3,3,3,1
2187,30000,3,3,3,1
2321,30000,3,3,3,0
2348,30000,3,2,2,0
2417,30000,3,3,2,1
2437,30000,3,3,2,1
2510,30000,3,3,2,1
2591,30000,3,2,2,0
2699,30000,3,2,3,0
2706,30000,3,3,2,1
2821,30000,3,3,3,1
2851,30000,3,3,2,1
3020,30000,3,3,2,1
3245,30000,3,3,2,0
3300,30000,3,2,2,0
3819,30000,3,2,2,1
3863,30000,3,2,2,1
3907,30000,3,2,2,1
4454,30000,3,3,3,1
4550,30000,3,3,2,1
4582,30000,3,3,3,0
4908,30000,3,3,2,1
5115,30000,3,3,2,0
5418,30000,3,3,3,1
5649,30000,3,2,2,0
6174,30000,3,3,2,1
6279,30000,3,3,4,1
6552,30000,3,2,2,0
6705,30000,3,3,2,0
6893,30000,3,3,3,1
6948,30000,3,2,2,1
7052,30000,3,3,3,1
7058,30000,3,2,2,1
7432,30000,3,3,2,1
7495,30000,3,3,3,0
7980,30000,3,3,2,0
8125,30000,3,3,2,0
8163,30000,3,2,2,0
8597,30000,3,3,2,0
9018,30000,3,2,2,1
9182,30000,3,3,2,1
9290,30000,3,3,2,1
9334,30000,3,2,2,1
9335,30000,3,3,2,1
9952,30000,3,3,2,1
9986,30000,3,2,2,1
10037,30000,3,3,2,1
10090,30000,3,3,2,0
10210,30000,3,3,3,0
10308,30000,3,2,2,1
10709,30000,3,3,2,1
11027,30000,3,2,2,1
11234,30000,3,3,2,0
11458,30000,3,3,2,1
11820,30000,3,3,2,0
11940,30000,3,3,2,1
11997,30000,3,2,3,0
12077,30000,3,3,3,1
12224,30000,3,3,2,0
12592,30000,3,2,2,0
12918,30000,3,3,4,1
13447,30000,3,2,2,0
13837,30000,3,3,2,0
14290,30000,3,3,2,0
14470,30000,3,3,2,0
14497,30000,3,3,2,0
14501,30000,3,2,2,0
14592,30000,3,2,2,0
14799,30000,3,2,3,0
14812,30000,3,3,2,1
15068,30000,3,2,3,1
15259,30000,3,2,2,0
15667,30000,3,2,2,0
15671,30000,3,2,2,1
15845,30000,3,3,2,0
15850,30000,3,3,2,1
15961,30000,3,3,2,1
16114,30000,3,3,2,1
16346,30000,3,2,2,0
16479,30000,3,3,2,1
16620,30000,3,2,2,1
16628,30000,3,3,3,1
16699,30000,3,2,2,0
16860,30000,3,2,3,1
17014,30000,3,3,2,1
17038,30000,3,3,2,1
18259,30000,3,3,3,0
18356,30000,3,3,2,1
18502,30000,3,3,2,0
18567,30000,3,2,2,0
19052,30000,3,2,2,0
19092,30000,3,3,2,1
19207,30000,3,3,2,1
19452,30000,3,2,2,1
19457,30000,3,2,2,0
19537,30000,3,3,2,0
19803,30000,3,3,2,1
20198,30000,3,3,2,1
20532,30000,3,3,3,0
20673,30000,3,3,3,1
21103,30000,3,3,2,0
21293,30000,3,2,2,1
21556,30000,3,3,2,1
21563,30000,3,2,2,1
21707,30000,3,3,3,0
22455,30000,3,2,2,0
22839,30000,3,3,2,1
22882,30000,3,3,2,0
23670,30000,3,3,2,0
23768,30000,3,2,2,0
23838,30000,3,2,2,0
24062,30000,3,2,2,0
24276,30000,3,3,2,1
24391,30000,3,2,2,1
25229,30000,3,2,2,0
25284,30000,3,2,3,1
25553,30000,3,3,2,1
25862,30000,3,3,2,1
25962,30000,3,3,2,1
26110,30000,3,3,2,0
26146,30000,3,3,2,1
26358,30000,3,3,3,0
26371,30000,3,3,3,0
26495,30000,3,2,2,0
26613,30000,3,3,3,0
27312,30000,3,3,2,1
27644,30000,3,2,2,0
27816,30000,3,3,2,0
28863,30000,3,3,3,0
29118,30000,3,3,2,0
29322,30000,3,3,2,1
29676,30000,3,2,2,0
29724,30000,3,2,2,0
29963,30000,3,3,4,1
90,20000,3,3,2,0
232,20000,3,2,2,1
527,20000,3,2,2,0
670,20000,3,3,2,1
802,20000,3,3,4,1
977,20000,3,2,2,1
1155,20000,3,2,2,0
1358,20000,3,3,2,1
1388,20000,3,2,2,0
1697,20000,3,2,2,1
1706,20000,3,3,2,1
1740,20000,3,3,3,0
1767,20000,3,3,2,1
1932,20000,3,3,2,1
1937,20000,3,2,2,1
2012,20000,3,3,3,1
2071,20000,3,3,2,0
2425,20000,3,3,2,0
2935,20000,3,2,2,1
3194,20000,3,3,3,1
3278,20000,3,3,3,0
3548,20000,3,2,2,1
4324,20000,3,3,3,0
4788,20000,3,2,3,0
5018,20000,3,2,2,0
5149,20000,3,2,2,1
5321,20000,3,3,2,0
5550,20000,3,2,2,0
5654,20000,3,3,2,0
6194,20000,3,2,2,0
6276,20000,3,3,2,0
6335,20000,3,3,2,0
6604,20000,3,3,4,0
6620,20000,3,2,2,1
6632,20000,3,3,2,1
6797,20000,3,3,2,1
6834,20000,3,2,2,1
6987,20000,3,3,2,0
7079,20000,3,2,3,1
7265,20000,3,3,2,0
7273,20000,3,2,2,0
7470,20000,3,3,2,1
7662,20000,3,3,4,1
8212,20000,3,3,2,1
8558,20000,3,2,2,1
8590,20000,3,2,2,0
8968,20000,3,2,3,0
9251,20000,3,2,2,1
9797,20000,3,3,2,0
10204,20000,3,2,2,0
10235,20000,3,3,2,1
10587,20000,3,3,2,0
11266,20000,3,3,4,0
11327,20000,3,3,2,1
11339,20000,3,3,2,1
11397,20000,3,3,4,0
11438,20000,3,3,2,0
12119,20000,3,2,2,0
12368,20000,3,3,4,1
12529,20000,3,3,2,0
12744,20000,3,2,3,1
12891,20000,3,3,3,1
13231,20000,3,2,2,1
13240,20000,3,2,2,0
13283,20000,3,3,2,0
13563,20000,3,3,2,1
13773,20000,3,3,3,1
13796,20000,3,3,2,1
13885,20000,3,3,2,1
13888,20000,3,2,2,1
13985,20000,3,2,2,1
14029,20000,3,3,3,1
14132,20000,3,3,2,1
14141,20000,3,2,2,0
14219,20000,3,2,2,1
14270,20000,3,2,2,0
14363,20000,3,3,2,0
14406,20000,3,2,2,1
14510,20000,3,3,2,1
14638,20000,3,3,2,0
14743,20000,3,2,3,0
14752,20000,3,3,2,1
15048,20000,3,2,3,0
15223,20000,3,3,2,1
15279,20000,3,3,2,0
15446,20000,3,3,2,1
15541,20000,3,3,2,0
15546,20000,3,3,2,1
15673,20000,3,2,2,0
15737,20000,3,2,2,0
15884,20000,3,3,3,0
16036,20000,3,2,2,0
16314,20000,3,3,3,0
16435,20000,3,3,4,1
16450,20000,3,3,2,1
16513,20000,3,3,3,0
17142,20000,3,3,2,1
17239,20000,3,2,2,1
17269,20000,3,3,3,1
17529,20000,3,2,2,1
17644,20000,3,3,2,0
17832,20000,3,3,3,1
17897,20000,3,3,2,1
17962,20000,3,2,2,0
18145,20000,3,3,2,1
18164,20000,3,3,3,0
18323,20000,3,3,3,1
18330,20000,3,2,2,0
18334,20000,3,2,3,0
18346,20000,3,2,2,1
19104,20000,3,3,2,0
19737,20000,3,2,2,1
19809,20000,3,3,3,1
19944,20000,3,2,2,1
20342,20000,3,2,2,1
20356,20000,3,2,2,0
20372,20000,3,3,2,1
20481,20000,3,2,2,1
20657,20000,3,3,7,1
20664,20000,3,2,2,1
20760,20000,3,3,2,1
20796,20000,3,2,2,1
20817,20000,3,3,2,1
20966,20000,3,3,2,1
21326,20000,3,2,2,0
21337,20000,3,2,2,1
21506,20000,3,3,3,1
21522,20000,3,3,2,1
21538,20000,3,2,2,1
22267,20000,3,2,2,1
22271,20000,3,3,2,1
22609,20000,3,2,3,0
23287,20000,3,3,3,0
23407,20000,3,3,2,0
23445,20000,3,3,2,1
23633,20000,3,2,2,1
23879,20000,3,3,2,1
23992,20000,3,3,4,1
23993,20000,3,3,2,1
24384,20000,3,2,2,1
24497,20000,3,3,5,0
24691,20000,3,2,2,1
24806,20000,3,3,2,1
24863,20000,3,3,3,0
26825,20000,3,3,2,1
27063,20000,3,3,2,0
27496,20000,3,3,2,0
27519,20000,3,2,2,0
27593,20000,3,3,2,1
27902,20000,3,3,2,1
28472,20000,3,2,2,0
29210,20000,3,3,2,0
29503,20000,3,2,2,0
29509,20000,3,2,2,0
67,10000,3,3,2,1
368,10000,3,3,2,0
533,10000,3,3,2,1
1987,10000,3,2,3,0
3579,10000,3,3,2,0
4494,10000,3,2,2,1
6656,10000,3,2,2,0
6830,10000,3,3,2,1
7258,10000,3,3,3,0
8543,10000,3,3,2,0
8797,10000,3,3,2,0
10150,10000,3,3,2,1
11769,10000,3,2,2,1
12518,10000,3,3,3,0
12598,10000,3,2,2,0
16217,10000,3,3,3,1
17073,10000,3,3,2,1
17461,10000,3,2,2,1
17486,10000,3,3,2,0
18208,10000,3,3,3,0
19786,10000,3,3,2,1
20373,10000,3,2,2,0
21208,10000,3,2,2,0
21620,10000,3,2,2,0
21690,10000,3,3,3,1
26612,10000,3,2,2,1
26626,10000,3,2,2,0
27438,10000,3,2,2,0
28552,10000,3,3,2,0
28617,10000,3,2,3,1
29675,10000,3,3,2,0
29810,10000,3,3,2,1
29812,10000,3,2,3,1
