customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,TenureGroup,MonthlyChargeBand,ServiceCount,ContractRisk,EstimatedCustomerValue,ChurnProbability,PredictedChurn,RiskBand,MonthlyChargesAtRisk
7169-YWAMK,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),68.4,4855.35,No,0,61+ Months,Medium,5,Low Contract Risk,4924.8,0.021152764764831928,No,Low Risk,0.0
3640-PHQXK,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.9,2806.9,Yes,1,25-48 Months,High,4,High Contract Risk,2786.9,0.509383462300358,Yes,Medium Risk,0.0
6877-LGWXO,Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.55,1422.65,Yes,1,13-24 Months,High,2,High Contract Risk,1413.8999999999999,0.44999733056327246,No,Medium Risk,0.0
6859-RKMZJ,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.05,608.15,No,0,0-12 Months,Medium,2,High Contract Risk,605.55,0.29331473266985897,No,Low Risk,0.0
2729-VNVAP,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,641.35,No,0,25-48 Months,Low,1,Low Contract Risk,653.4,0.022063916656277653,No,Low Risk,0.0
2957-JIRMN,Female,1,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.45,4959.15,No,0,61+ Months,High,3,Medium Contract Risk,5235.900000000001,0.14192685428567686,No,Low Risk,0.0
2049-BAFNW,Female,0,No,No,1,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,35.9,35.9,No,0,0-12 Months,Medium,2,High Contract Risk,35.9,0.42174557109300076,No,Medium Risk,0.0
3842-QTGDL,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.75,1321.3,No,0,13-24 Months,High,3,High Contract Risk,1292.0,0.2621745188584982,No,Low Risk,0.0
7163-OCEQI,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.65,1663.75,No,0,13-24 Months,High,6,Medium Contract Risk,1730.3000000000002,0.11580962403624527,No,Low Risk,0.0
9782-LGXMC,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.75,3024.15,No,0,49-60 Months,Medium,4,High Contract Risk,3025.75,0.07840753080365453,No,Low Risk,0.0
5975-BAICR,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.7,2188.5,No,0,25-48 Months,Medium,4,Medium Contract Risk,2293.2000000000003,0.07859831265237262,No,Low Risk,0.0
8019-ENHXU,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.45,4138.05,Yes,1,25-48 Months,High,6,High Contract Risk,4176.900000000001,0.46420821899947967,No,Medium Risk,0.0
5167-GBFRE,Male,1,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.2,102.5,Yes,1,0-12 Months,Low,0,High Contract Risk,100.8,0.558620519716772,Yes,Medium Risk,0.0
9033-EOXWV,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,74.05,872.65,Yes,1,0-12 Months,High,5,Medium Contract Risk,888.5999999999999,0.13353920167376152,No,Low Risk,0.0
4673-KKSLS,Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.6,2724.25,No,0,25-48 Months,High,4,High Contract Risk,2715.6,0.2128553920237712,No,Low Risk,0.0
4853-OITSN,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,413.25,No,0,0-12 Months,High,4,High Contract Risk,445.75,0.635837402671685,Yes,High Risk,89.15
9800-OUIGR,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,1374.2,No,0,61+ Months,Low,1,Low Contract Risk,1320.0,0.020720675767412843,No,Low Risk,0.0
1324-NLTJE,Female,1,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.0,757.1,Yes,1,13-24 Months,Medium,3,High Contract Risk,825.0,0.2290833567570856,No,Low Risk,0.0
2324-EFHVG,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,6692.65,No,0,61+ Months,Very High,6,Low Contract Risk,6681.6,0.11959998995485685,No,Low Risk,0.0
7094-MSZAO,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.05,218.5,No,0,0-12 Months,Low,1,High Contract Risk,200.5,0.11981398980668936,No,Low Risk,0.0
1522-VVDMG,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.75,608.8,Yes,1,0-12 Months,High,4,High Contract Risk,628.25,0.537851703921003,Yes,Medium Risk,0.0
6907-CQGPN,Male,0,No,No,29,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.3,1004.75,No,0,25-48 Months,Low,2,High Contract Risk,994.6999999999999,0.15296757184861406,No,Low Risk,0.0
0780-XNZFN,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1125.6,No,0,49-60 Months,Low,1,Low Contract Risk,1177.05,0.021652083126167454,No,Low Risk,0.0
0239-OXEXL,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,No,0,25-48 Months,High,4,High Contract Risk,3875.5,0.1851995459256004,No,Low Risk,0.0
2675-IJRGJ,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,978.0,No,0,49-60 Months,Low,1,Low Contract Risk,1041.4499999999998,0.022188061443804846,No,Low Risk,0.0
7049-GKVZY,Female,0,No,No,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.85,1387.35,No,0,13-24 Months,High,6,Medium Contract Risk,1357.4499999999998,0.06609740493397796,No,Low Risk,0.0
8577-QSOCG,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,746.05,No,0,25-48 Months,Low,1,Low Contract Risk,767.6,0.02660635952766149,No,Low Risk,0.0
3721-CNZHX,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,304.6,No,0,13-24 Months,Low,1,Medium Contract Risk,297.0,0.05212881019529155,No,Low Risk,0.0
0212-ISBBF,Female,0,No,No,22,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,1098.85,No,0,13-24 Months,Medium,3,High Contract Risk,1107.7,0.37201569958766145,No,Medium Risk,0.0
9185-TQCVP,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,1139.2,Yes,1,13-24 Months,High,3,High Contract Risk,1192.1000000000001,0.6696587389564979,Yes,High Risk,85.15
3585-YNADK,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),74.6,4368.95,No,0,49-60 Months,High,6,Medium Contract Risk,4252.2,0.06475424602331127,No,Low Risk,0.0
5271-DBYSJ,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.15,827.7,No,0,0-12 Months,High,2,High Contract Risk,870.6500000000001,0.5734015324040949,Yes,Medium Risk,0.0
1099-GODLO,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,20.35,No,0,0-12 Months,Low,1,Low Contract Risk,20.35,0.1074201204581466,No,Low Risk,0.0
6828-HMKWP,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.05,262.05,No,0,0-12 Months,Low,1,Low Contract Risk,252.60000000000002,0.03311005800861855,No,Low Risk,0.0
5567-WSELE,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,Yes,1,0-12 Months,High,4,High Contract Risk,283.79999999999995,0.7986252457979277,Yes,High Risk,94.6
1472-TNCWL,Male,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,3512.5,No,0,25-48 Months,High,4,High Contract Risk,3409.2000000000003,0.4346071546292781,No,Medium Risk,0.0
8063-RJYNF,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1483.25,Yes,1,13-24 Months,High,4,High Contract Risk,1508.0,0.5558959803097737,Yes,Medium Risk,0.0
0687-ZVTHB,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),72.45,4653.85,Yes,1,61+ Months,High,6,Medium Contract Risk,4709.25,0.06264797821645965,No,Low Risk,0.0
2080-GKCWQ,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.95,151.75,No,0,0-12 Months,High,2,High Contract Risk,149.9,0.541684272184778,Yes,Medium Risk,0.0
9661-ACXBS,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,4400.75,Yes,1,25-48 Months,Very High,6,High Contract Risk,4418.400000000001,0.5068851041295911,Yes,Medium Risk,0.0
2193-SFWQW,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),111.95,8033.1,No,0,61+ Months,Very High,7,Low Contract Risk,8060.400000000001,0.03900848897988078,No,Low Risk,0.0
5656-JAMLX,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1253.65,No,0,61+ Months,Low,1,Low Contract Risk,1230.7,0.020837423718393398,No,Low Risk,0.0
3462-BJQQA,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.75,552.65,No,0,0-12 Months,High,4,High Contract Risk,538.5,0.698602113289309,Yes,High Risk,89.75
0442-TDYUO,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.05,1036.0,No,0,25-48 Months,Low,1,Low Contract Risk,962.4000000000001,0.024218918134780353,No,Low Risk,0.0
6733-LRIZX,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.95,4025.5,No,0,25-48 Months,Very High,7,Low Contract Risk,3813.25,0.1577829590965084,No,Low Risk,0.0
9503-XJUME,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.65,928.4,No,0,49-60 Months,Low,1,Medium Contract Risk,1021.8,0.03692758139743251,No,Low Risk,0.0
4367-NHWMM,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.9,24.9,No,0,0-12 Months,Low,0,High Contract Risk,24.9,0.6194149583063613,Yes,High Risk,24.9
3727-RJMEO,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.85,460.25,Yes,1,0-12 Months,High,3,High Contract Risk,497.09999999999997,0.7217408773018325,Yes,High Risk,82.85
3779-OSWCF,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.2,6506.15,No,0,61+ Months,High,8,Low Contract Risk,6617.2,0.026225817068399517,No,Low Risk,0.0
6736-DHUQI,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),84.8,5598.3,No,0,61+ Months,High,4,Medium Contract Risk,5681.599999999999,0.05744021620015359,No,Low Risk,0.0
3915-ODIYG,Male,1,No,No,60,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,71.75,4374.55,No,0,49-60 Months,High,5,Medium Contract Risk,4305.0,0.10137650079082063,No,Low Risk,0.0
1360-RCYRT,Male,0,Yes,Yes,23,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),30.35,678.75,No,0,13-24 Months,Low,1,High Contract Risk,698.0500000000001,0.1710234967132261,No,Low Risk,0.0
2724-FJDYW,Male,0,No,Yes,39,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),54.85,2191.7,No,0,25-48 Months,Medium,4,Medium Contract Risk,2139.15,0.08651356942791481,No,Low Risk,0.0
4451-RWASJ,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,239.75,No,0,13-24 Months,Low,1,Medium Contract Risk,292.5,0.0621303631035271,No,Low Risk,0.0
6646-VRFOL,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,5485.5,Yes,1,49-60 Months,Very High,6,High Contract Risk,5504.049999999999,0.5412619980762272,Yes,Medium Risk,0.0
3460-TJBWI,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.2,609.05,No,0,13-24 Months,Low,2,Low Contract Risk,580.8,0.027860423372036695,No,Low Risk,0.0
5917-HBSDW,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.35,683.75,No,0,25-48 Months,Low,1,High Contract Risk,715.95,0.08843207426104044,No,Low Risk,0.0
5685-IIXLY,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.6,404.2,Yes,1,0-12 Months,High,3,High Contract Risk,418.0,0.6569576802993281,Yes,High Risk,83.6
5671-UUNXD,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.65,5189.75,No,0,49-60 Months,Very High,5,Medium Contract Risk,5032.5,0.27205080521003183,No,Low Risk,0.0
0956-ACVZC,Female,0,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),94.1,5060.9,No,0,49-60 Months,High,4,Medium Contract Risk,5081.4,0.16569682297636248,No,Low Risk,0.0
2325-NBPZG,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,233.65,No,0,0-12 Months,High,2,High Contract Risk,223.64999999999998,0.5128132422173222,Yes,Medium Risk,0.0
4250-ZBWLV,Male,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.45,7176.55,Yes,1,61+ Months,Very High,7,Medium Contract Risk,7374.6,0.2089662435444434,No,Low Risk,0.0
4482-FTFFX,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,56.15,291.45,No,0,0-12 Months,Medium,3,High Contract Risk,280.75,0.2897419375763945,No,Low Risk,0.0
8859-DZTGQ,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,689.75,No,0,25-48 Months,Low,1,Low Contract Risk,671.5500000000001,0.022188061443804846,No,Low Risk,0.0
0440-MOGPM,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.55,3263.9,No,0,25-48 Months,High,6,Medium Contract Risk,3302.5499999999997,0.1830607801177175,No,Low Risk,0.0
0020-JDNXP,Female,0,Yes,Yes,34,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,61.25,1993.2,No,0,25-48 Months,Medium,5,Medium Contract Risk,2082.5,0.06522611884283734,No,Low Risk,0.0
3752-CQSJI,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,254.5,No,0,13-24 Months,Low,1,High Contract Risk,265.84999999999997,0.11339575509302462,No,Low Risk,0.0
5025-GOOKI,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,347.65,No,0,13-24 Months,Low,1,High Contract Risk,378.0,0.09357514076029,No,Low Risk,0.0
4698-KVLLG,Female,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,967.9,No,0,49-60 Months,Low,1,Low Contract Risk,999.6,0.028382843766431264,No,Low Risk,0.0
5095-AESKG,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.5,242.95,Yes,1,0-12 Months,High,4,High Contract Risk,274.5,0.6787794538644868,Yes,High Risk,91.5
2887-JPYLU,Female,0,No,Yes,41,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.2,1841.9,No,0,25-48 Months,Medium,1,High Contract Risk,1853.2,0.1350932546183418,No,Low Risk,0.0
4770-QAZXN,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.45,232.1,No,0,13-24 Months,Low,1,High Contract Risk,252.85,0.0938679944595526,No,Low Risk,0.0
4896-CPRPF,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,809.25,No,0,25-48 Months,Low,2,Low Contract Risk,890.75,0.025140281571952163,No,Low Risk,0.0
1871-MOWRM,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.85,866.45,Yes,1,0-12 Months,High,3,High Contract Risk,970.1999999999999,0.26779656210396474,No,Low Risk,0.0
9714-EDSUC,Male,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.9,360.55,No,0,0-12 Months,High,5,High Contract Risk,379.6,0.4306916053760787,No,Medium Risk,0.0
2027-OAQQC,Female,0,No,No,43,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,Yes,1,25-48 Months,Medium,3,High Contract Risk,2109.15,0.26714781709834057,No,Low Risk,0.0
0282-NVSJS,Female,1,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,No,0,0-12 Months,Low,1,High Contract Risk,351.6,0.2788154163777601,No,Low Risk,0.0
9090-SGQXL,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,7299.65,Yes,1,61+ Months,Very High,6,High Contract Risk,7160.4,0.4485141428710381,No,Medium Risk,0.0
6595-YGXIT,Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.95,2291.2,Yes,1,25-48 Months,High,4,High Contract Risk,2223.75,0.5339997205843362,Yes,Medium Risk,0.0
7353-YOWFP,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,129.15,No,0,0-12 Months,Low,1,Medium Contract Risk,141.75,0.057738288224302395,No,Low Risk,0.0
9835-ZIITK,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.85,7491.75,Yes,1,61+ Months,Very High,7,Medium Contract Risk,7316.099999999999,0.21811380338137284,No,Low Risk,0.0
8008-ESFLK,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.5,5835.5,No,0,49-60 Months,Very High,7,Medium Contract Risk,5856.5,0.17075469086442777,No,Low Risk,0.0
7537-CBQUZ,Male,1,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.4,7031.45,No,0,61+ Months,Very High,7,High Contract Risk,6892.200000000001,0.2939551950116866,No,Low Risk,0.0
1555-DJEQW,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.2,7723.9,Yes,1,61+ Months,Very High,8,Low Contract Risk,7994.0,0.07205989617698506,No,Low Risk,0.0
5649-TJHOV,Male,1,Yes,No,27,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),36.5,1032.0,Yes,1,25-48 Months,Medium,1,High Contract Risk,985.5,0.23116112959095325,No,Low Risk,0.0
0519-XUZJU,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.75,70.75,Yes,1,0-12 Months,High,1,High Contract Risk,70.75,0.7024547306130401,Yes,High Risk,70.75
3363-EWLGO,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,109.6,No,0,0-12 Months,Low,1,High Contract Risk,99.75,0.14575567919699448,No,Low Risk,0.0
4750-UKWJK,Female,1,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,727.8,No,0,25-48 Months,Low,1,Medium Contract Risk,725.2,0.04729746183367777,No,Low Risk,0.0
6338-AVWCY,Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.15,130.75,Yes,1,0-12 Months,Medium,2,High Contract Risk,120.44999999999999,0.5388217269327477,Yes,Medium Risk,0.0
1689-YQBYY,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.6,893.0,No,0,0-12 Months,High,2,High Contract Risk,919.1999999999999,0.6090747551458238,Yes,High Risk,76.6
4487-ZYJZK,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,763.1,No,0,25-48 Months,Low,1,Medium Contract Risk,744.8000000000001,0.03692758139743251,No,Low Risk,0.0
2959-FENLU,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.3,781.4,No,0,0-12 Months,High,3,High Contract Risk,767.6999999999999,0.5684876834715199,Yes,Medium Risk,0.0
0708-LGSMF,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.85,902.25,No,0,13-24 Months,Medium,4,High Contract Risk,856.05,0.31396454888880204,No,Medium Risk,0.0
9253-QXKBE,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,2653.65,Yes,1,25-48 Months,High,4,High Contract Risk,2739.05,0.5951524807602243,Yes,Medium Risk,0.0
7634-HLQJR,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1016.7,No,0,25-48 Months,Low,1,Low Contract Risk,942.35,0.022063916656277653,No,Low Risk,0.0
0487-RPVUM,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,No,0,61+ Months,High,6,High Contract Risk,6063.400000000001,0.21590346246493325,No,Low Risk,0.0
4079-ULGFR,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,275.7,No,0,13-24 Months,Low,1,High Contract Risk,320.0,0.09011555062601638,No,Low Risk,0.0
2516-XSJKX,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,78.45,3126.45,No,0,25-48 Months,High,6,Low Contract Risk,3216.4500000000003,0.038529683407385794,No,Low Risk,0.0
0057-QBUQH,Female,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.1,1070.15,No,0,25-48 Months,Low,2,Low Contract Risk,1079.3,0.04473146061684476,No,Low Risk,0.0
9445-SZLCH,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.35,3457.9,Yes,1,25-48 Months,High,5,High Contract Risk,3504.6,0.3993047978309956,No,Medium Risk,0.0
6599-SFQVE,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,340.4,No,0,0-12 Months,Medium,2,High Contract Risk,330.0,0.4257628573334218,No,Medium Risk,0.0
8331-ZXFOE,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),71.1,4299.2,No,0,49-60 Months,High,6,Medium Contract Risk,4123.799999999999,0.04656562301910425,No,Low Risk,0.0
4003-FUSHP,Male,0,No,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.55,1093.2,No,0,13-24 Months,Medium,3,High Contract Risk,1169.45,0.16593645924380843,No,Low Risk,0.0
0356-ERHVT,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,No,0,0-12 Months,Medium,1,High Contract Risk,504.9,0.26809194212287535,No,Low Risk,0.0
7325-ENZFI,Female,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.3,1630.4,No,0,25-48 Months,Medium,3,Medium Contract Risk,1571.6999999999998,0.05648674749519058,No,Low Risk,0.0
