CLIENT_ID,LIMIT_BAL,LimitBand,AGE,AgeGroup,SexLabel,EducationLabel,MarriageLabel,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,AvgBillAmount,AvgPaymentAmount,RecentDelinquencyCount,SevereDelinquencyCount,MaxRepaymentDelay,AvgRepaymentStatus,RepaymentTrend,BillUtilization,LatestUtilization,PaymentToBillRatio,RecentPaymentToBillRatio,DEFAULT,PredictedDefaultProbability,RiskBand,BestF1ThresholdFlag
21909,160000,100K-200K,28,25-34,Female,Graduate School,Single,-1,-1,-1,-1,-1,-1,5429.666666666667,6625.166666666667,0,0,-1,-1.0,0,0.03393541666666667,0.02405625,1.2201418091408576,1.3061817336741808,0,0.191692344735492,Low,0
21910,120000,100K-200K,29,25-34,Female,Graduate School,Single,0,0,0,0,0,0,74127.16666666667,18730.5,0,0,0,0.0,0,0.617726388888889,0.030883333333333332,0.25268007302749323,0.5242465779686362,0,0.2038490971393567,Medium,0
21911,130000,100K-200K,27,25-34,Female,Other,Married,0,0,0,0,0,0,128219.83333333333,5250.0,0,0,0,0.0,0,0.9863064102564102,1.0080076923076924,0.04094525035095929,0.042042929653260494,0,0.2455181446303259,Medium,0
21912,170000,100K-200K,27,25-34,Female,University,Single,0,0,0,0,0,2,150107.66666666666,7237.5,1,1,2,0.3333333333333333,-2,0.8829862745098038,0.9932823529411765,0.048215338528857586,0.042582858319898276,0,0.4705509164065982,Medium,0
21913,120000,100K-200K,27,25-34,Female,Graduate School,Single,0,0,0,0,0,0,28731.833333333332,2148.8333333333335,0,0,0,0.0,0,0.23943194444444443,0.29365,0.07478885331105851,0.05290330122054569,0,0.1818310006588795,Low,0
21914,170000,100K-200K,27,25-34,Female,Graduate School,Single,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,0,0.6813698929168431,High,1
21915,290000,200K-300K,27,25-34,Female,University,Single,0,0,0,0,0,0,225734.66666666666,8089.333333333333,0,0,0,0.0,0,0.7783954022988505,0.8293310344827586,0.03583555632013668,0.036146007485702646,0,0.3278772481111558,Medium,0
21916,70000,50K-100K,27,25-34,Female,Graduate School,Single,-1,-1,-1,-1,-1,-1,182.0,240.33333333333334,0,0,-1,-1.0,0,0.0026,0.002242857142857143,1.3193046660567247,0.9978813559322034,0,0.4914096658454298,Medium,0
21917,140000,100K-200K,27,25-34,Female,University,Single,0,0,0,0,0,0,138922.0,6716.666666666667,0,0,0,0.0,0,0.9923,0.9734,0.048348415719593585,0.04807195410089823,0,0.23176738241629924,Medium,0
21918,180000,100K-200K,27,25-34,Female,Graduate School,Single,1,2,2,2,0,0,3687.5,826.1666666666666,4,3,2,1.1666666666666667,1,0.02048611111111111,0.032733333333333337,0.2240350718611588,0.2130197917385008,1,0.7418027452915618,High,1
21919,200000,100K-200K,27,25-34,Female,Graduate School,Single,-1,-1,-2,-1,-1,-2,308.5,187.0,0,0,-1,-1.3333333333333333,1,0.0015425,0.005855,0.6058315334773218,0.5802047781569966,0,0.34153849391841234,Medium,0
21920,90000,50K-100K,27,25-34,Female,University,Single,0,0,2,0,0,0,78849.66666666667,4431.833333333333,1,1,2,0.3333333333333333,0,0.8761074074074074,1.0885888888888888,0.05620599493974834,0.061138574279178744,1,0.5034631538221683,High,1
21921,80000,50K-100K,27,25-34,Female,University,Single,0,0,0,-1,-1,-1,27196.333333333332,1594.0,0,0,0,-0.5,1,0.33995416666666667,0.661675,0.0586104829665582,0.04114173968636005,0,0.26353147763983115,Medium,0
21922,130000,100K-200K,27,25-34,Female,Graduate School,Married,-1,-1,-1,-1,-1,-1,7630.166666666667,8378.5,0,0,-1,-1.0,0,0.05869358974358974,0.02586923076923077,1.0980516360141541,1.1481316395512964,0,0.16981215926332052,Low,0
21923,20000,<=50K,27,25-34,Female,University,Married,-1,-1,2,0,0,0,16309.666666666666,3968.1666666666665,1,1,2,0.0,-1,0.8154833333333333,0.00955,0.2432990322811392,0.539435736677116,0,0.4826929268814966,Medium,0
21924,200000,100K-200K,27,25-34,Female,Graduate School,Single,-2,-2,-2,-2,-2,-2,3630.8333333333335,2963.0,0,0,-2,-2.0,0,0.01815416666666667,0.021285,0.8160286422473148,0.913926499032882,1,0.27694064754706793,Medium,0
21925,200000,100K-200K,27,25-34,Female,University,Single,-1,-1,-1,0,-1,-1,20378.166666666668,19034.666666666668,0,0,0,-0.8333333333333334,0,0.10189083333333333,0.066425,0.9340639568168807,1.329047973475878,0,0.1598186231003093,Low,0
21926,120000,100K-200K,27,25-34,Female,University,Single,1,-2,-1,-1,-2,-2,397.0,397.0,1,0,1,-1.1666666666666667,3,0.0033083333333333333,0.0,0.9995803608896349,0.9995803608896349,1,0.5873744662931307,High,1
21927,60000,50K-100K,28,25-34,Female,High School,Married,0,-1,-1,-1,-1,0,15233.833333333334,11327.0,0,0,0,-0.6666666666666666,0,0.2538972222222222,0.12011666666666666,0.7435341998162006,1.2456954404264293,0,0.1871905774292583,Low,0
21928,340000,300K-500K,28,25-34,Female,High School,Single,0,0,0,0,0,0,9668.5,4166.666666666667,0,0,0,0.0,0,0.028436764705882352,0.005382352941176471,0.4309453216575881,0.7698229407236336,0,0.2421076795143332,Medium,0
21929,150000,100K-200K,28,25-34,Female,Graduate School,Single,-1,2,-1,2,0,-1,1875.1666666666667,1603.1666666666667,2,2,2,0.16666666666666666,0,0.012501111111111112,0.006933333333333333,0.8548702452897262,0.8852538120054043,1,0.6113895795435793,High,1
21930,160000,100K-200K,28,25-34,Female,High School,Single,-1,-1,-1,-1,-1,-1,278.6666666666667,335.8333333333333,0,0,-1,-1.0,0,0.0017416666666666668,0.00255,1.2044231918708905,0.9818780889621087,0,0.4427845575741274,Medium,0
21931,200000,100K-200K,28,25-34,Female,Graduate School,Single,0,0,0,0,0,0,51070.333333333336,2783.3333333333335,0,0,0,0.0,0,0.2553516666666667,0.264675,0.05449982540475095,0.04608058983154984,0,0.13279885364098254,Low,0
21932,50000,<=50K,28,25-34,Female,High School,Married,0,0,2,2,0,0,41621.166666666664,2288.6666666666665,2,2,2,0.6666666666666666,0,0.8324233333333333,0.8633,0.05498782675550999,0.06600798822787471,1,0.5514801697780926,High,1
21933,170000,100K-200K,27,25-34,Female,Graduate School,Single,-2,-2,-2,-2,-2,-2,8392.833333333334,8375.166666666666,0,0,-2,-2.0,0,0.04936960784313726,0.0006235294117647059,0.9978752134715437,0.9978085446278622,1,0.38713532892048946,Medium,0
21934,280000,200K-300K,27,25-34,Female,University,Married,0,0,2,2,2,2,128714.5,7983.333333333333,4,4,2,1.3333333333333333,-2,0.45969464285714284,0.3906857142857143,0.0620234938261374,0.08715264317837422,0,0.5144330248886727,High,1
21935,270000,200K-300K,26,25-34,Female,Graduate School,Single,0,0,0,0,0,0,178233.0,5187.833333333333,0,0,0,0.0,0,0.6601222222222223,0.7746814814814815,0.029107003092391146,0.032247797631710755,0,0.23781366352227548,Medium,0
21936,120000,100K-200K,27,25-34,Female,University,Single,-1,-1,-1,2,-1,-1,3553.5,3404.6666666666665,1,1,2,-0.5,0,0.0296125,0.009866666666666666,0.9580714754713442,0.8383356070941337,0,0.4936137611643946,Medium,0
21937,280000,200K-300K,27,25-34,Female,Graduate School,Single,-1,-1,-1,-1,-1,-1,2331.5,1887.1666666666667,0,0,-1,-1.0,0,0.008326785714285714,0.023517857142857142,0.8093638313080772,0.5115659996328255,0,0.30366290854533534,Medium,0
21938,50000,<=50K,27,25-34,Female,Graduate School,Single,0,0,0,0,0,0,15038.0,1087.6666666666667,0,0,0,0.0,0,0.30076,0.61902,0.07232707887707943,0.05955355889372455,0,0.2895708145872814,Medium,0
21939,200000,100K-200K,28,25-34,Female,Graduate School,Single,-2,-2,-2,-2,-2,-2,0.0,85.0,0,0,-2,-2.0,0,0.0,0.0,5.0,0.0,0,0.5193628758102065,High,1
21940,50000,<=50K,27,25-34,Female,University,Married,0,0,0,0,0,0,34333.333333333336,1659.0,0,0,0,0.0,0,0.6866666666666668,0.94508,0.048320153785661235,0.051894387030765446,1,0.3815178297646733,Medium,0
21941,150000,100K-200K,28,25-34,Female,Graduate School,Single,0,-1,-1,0,0,0,6869.666666666667,14645.666666666666,0,0,0,-0.3333333333333333,0,0.04579777777777778,0.040806666666666665,2.1318809286979308,1.1663687283994757,0,0.2135692046597585,Medium,0
21942,50000,<=50K,28,25-34,Female,High School,Single,3,2,2,7,7,7,2391.6666666666665,8.333333333333334,6,6,7,4.666666666666667,-4,0.04783333333333333,0.047,0.003484077764615706,0.006992029086841001,1,0.9561227698400501,High,1
21943,150000,100K-200K,27,25-34,Female,University,Single,-1,-1,-1,-1,0,0,25316.333333333332,14745.333333333334,0,0,0,-0.6666666666666666,-1,0.16877555555555554,0.01012,0.5824396473972837,1.346606033717835,0,0.20523455597434317,Medium,0
21944,150000,100K-200K,27,25-34,Female,Graduate School,Single,-2,-2,-2,-1,0,0,25321.666666666668,29531.333333333332,0,0,0,-1.1666666666666667,-2,0.1688111111111111,-0.024706666666666665,1.1662399378665316,4.8070812727034005,0,0.2192116607761299,Medium,0
21945,90000,50K-100K,27,25-34,Female,University,Single,-1,-1,0,0,0,0,73637.83333333333,18376.333333333332,0,0,0,-0.3333333333333333,-1,0.8181981481481481,0.2074888888888889,0.24954959848628877,0.5052335288865573,0,0.1987805450579647,Low,0
21946,500000,300K-500K,28,25-34,Female,Graduate School,Single,0,0,0,0,0,0,85593.16666666667,13558.666666666666,0,0,0,0.0,0,0.17118633333333333,0.18725,0.15840797569904197,0.13535163841108347,0,0.09601513401342882,Low,0
21947,300000,200K-300K,28,25-34,Female,University,Single,0,0,0,0,0,0,304329.6666666667,9528.5,0,0,0,0.0,0,1.0144322222222222,1.0924133333333332,0.031309779575778254,0.0343450340497489,0,0.5266829568956979,High,1
21948,240000,200K-300K,28,25-34,Female,University,Single,0,0,0,0,0,0,184791.0,24683.333333333332,0,0,0,0.0,0,0.7699625,0.9752208333333333,0.133574205837761,0.22473818002027637,0,0.22317634812310852,Medium,0
21949,120000,100K-200K,28,25-34,Female,University,Single,0,0,0,0,-2,-2,17254.5,657.8333333333334,0,0,0,-0.6666666666666666,2,0.1437875,0.40415833333333334,0.03812495170388687,0.03812495170388687,0,0.26194946680516,Medium,0
21950,120000,100K-200K,28,25-34,Female,University,Married,-2,-2,-2,-2,-2,-2,291.5,22.666666666666668,0,0,-2,-2.0,0,0.0024291666666666667,0.013441666666666666,0.07771428571428571,0.07771428571428571,0,0.26761360365220055,Medium,0
21951,390000,300K-500K,28,25-34,Female,Graduate School,Single,0,0,0,0,0,0,114044.66666666667,5285.0,0,0,0,0.0,0,0.29242222222222225,0.32272564102564105,0.04634142420597747,0.053485628029594355,0,0.10738661020399672,Low,0
21952,200000,100K-200K,28,25-34,Female,University,Married,0,0,0,-1,0,0,12489.833333333334,6508.833333333333,0,0,0,-0.16666666666666666,0,0.06244916666666667,0.028665,0.5211235655190819,1.933960201180844,0,0.21403384111084148,Medium,0
21953,80000,50K-100K,24,18-24,Female,University,Single,0,0,2,2,2,2,75863.33333333333,3047.6666666666665,4,4,2,1.3333333333333333,-2,0.9482916666666666,0.8801375,0.040173030069357026,0.041642002547130894,0,0.5976857122007055,High,1
21954,20000,<=50K,23,18-24,Female,University,Single,2,2,0,0,0,0,13462.166666666666,1283.3333333333333,2,2,2,0.6666666666666666,2,0.6731083333333333,0.6246,0.09532770445935573,0.07301914736062626,1,0.8831274389373317,High,1
21955,50000,<=50K,24,18-24,Female,University,Single,0,0,0,0,0,0,27166.333333333332,1436.0,0,0,0,0.0,0,0.5433266666666666,0.5347,0.052859219995214694,0.05974823606829066,0,0.30639493406754875,Medium,0
21956,70000,50K-100K,25,25-34,Female,University,Single,2,0,0,0,0,0,49401.666666666664,2028.3333333333333,1,1,2,0.3333333333333333,2,0.7057380952380952,0.6646571428571428,0.0410578554776982,0.042418778870276806,1,0.8892458699413319,High,1
21957,170000,100K-200K,24,18-24,Female,University,Single,0,0,0,0,0,0,89229.66666666667,5268.5,0,0,0,0.0,0,0.5248803921568628,0.9964588235294117,0.05904415376770475,0.048444981531305574,0,0.2725537928611839,Medium,0
21958,80000,50K-100K,25,25-34,Female,University,Single,2,2,2,0,0,0,80733.66666666667,4190.0,3,3,2,1.0,2,1.0091708333333334,0.9637,0.05189893539057355,0.04470309693121518,0,0.87108740799539,High,1
21959,310000,300K-500K,27,25-34,Female,University,Single,0,0,0,0,0,0,125244.0,20092.833333333332,0,0,0,0.0,0,0.40401290322580646,0.393958064516129,0.16042929477753454,0.11402718532685766,0,0.10865481196866772,Low,0
21960,230000,200K-300K,27,25-34,Female,Graduate School,Single,0,0,0,0,0,0,67079.33333333333,1805.8333333333333,0,0,0,0.0,0,0.2916492753623188,0.634604347826087,0.02692079298941306,0.02518830953812324,0,0.2244574598399969,Medium,0
21961,20000,<=50K,27,25-34,Female,University,Single,0,0,0,0,0,0,18183.833333333332,1715.0,0,0,0,0.0,0,0.9091916666666666,0.94165,0.09431368235811703,0.09290970722026098,0,0.3451917087971592,Medium,0
21962,270000,200K-300K,27,25-34,Female,University,Married,1,2,0,0,0,0,250426.83333333334,8183.333333333333,2,1,2,0.5,1,0.9275067901234568,0.9373037037037037,0.03267752012895308,0.02919250867150201,0,0.4947733632602589,Medium,0
21963,230000,200K-300K,27,25-34,Female,High School,Single,-1,2,-1,-1,0,-1,4105.166666666667,2762.5,1,1,2,-0.3333333333333333,0,0.01784855072463768,0.02676086956521739,0.6729051640142903,0.5201890614449696,1,0.5228953784070598,High,1
21964,230000,200K-300K,28,25-34,Female,University,Single,0,0,0,0,0,-1,10851.333333333334,2358.3333333333335,0,0,0,-0.16666666666666666,1,0.04717971014492754,0.034195652173913044,0.2173278655792594,0.25925699993899837,0,0.21885540479022636,Medium,0
21965,200000,100K-200K,28,25-34,Female,Graduate School,Single,0,0,0,0,2,2,25645.833333333332,1850.0,2,2,2,0.6666666666666666,-2,0.12822916666666667,0.294165,0.07213600561491071,0.07879421447629152,0,0.34959842559042964,Medium,0
21966,30000,<=50K,28,25-34,Female,High School,Single,-1,-1,-1,-1,-1,2,6133.0,6721.166666666667,1,1,2,-0.5,-3,0.20443333333333333,0.2810666666666667,1.095872170439414,0.8059796806966618,0,0.33521698421693713,Medium,0
21967,300000,200K-300K,28,25-34,Female,University,Single,0,0,2,2,2,2,296844.1666666667,16166.666666666666,4,4,2,1.3333333333333333,-2,0.9894805555555556,0.9195166666666666,0.054461766155774124,0.08540874609284642,1,0.6057292509907193,High,1
21968,500000,300K-500K,29,25-34,Female,Graduate School,Single,-1,-1,-1,-1,0,0,44521.0,44681.0,0,0,0,-0.6666666666666666,-1,0.089042,0.03218,1.0035900526715757,0.911563670411985,0,0.1315528587875955,Low,0
21969,170000,100K-200K,29,25-34,Female,Graduate School,Single,1,-1,-1,-1,-2,-2,1346.6666666666667,1346.6666666666667,1,0,1,-1.0,3,0.00792156862745098,0.0,0.9998762529389927,0.9998762529389927,0,0.39729221774698426,Medium,0
21970,200000,100K-200K,29,25-34,Female,University,Single,-1,-1,-1,-1,0,0,4477.166666666667,883.5,0,0,0,-0.6666666666666666,-1,0.022385833333333334,0.09284,0.19732727814175105,0.24158974358974358,0,0.25279941761905583,Medium,0
21971,500000,300K-500K,29,25-34,Female,Graduate School,Single,0,0,0,0,0,0,25903.166666666668,3944.1666666666665,0,0,0,0.0,0,0.051806333333333336,0.066214,0.15226483078110925,0.14678579379906492,0,0.13744620763407434,Low,0
21972,50000,<=50K,29,25-34,Female,University,Single,0,0,0,0,0,0,45614.166666666664,1800.0,0,0,0,0.0,0,0.9122833333333333,1.00058,0.03946128044547401,0.04199261742693623,0,0.3508064364883106,Medium,0
21973,150000,100K-200K,29,25-34,Female,Graduate School,Single,-1,2,-1,-1,0,0,1110.8333333333333,364.5,1,1,2,-0.16666666666666666,-1,0.007405555555555555,0.017326666666666667,0.3280828082808281,0.38849557522123895,0,0.6259456904255251,High,1
21974,100000,50K-100K,29,25-34,Female,University,Single,0,0,0,0,-1,0,51199.833333333336,14882.166666666666,0,0,0,-0.16666666666666666,0,0.5119983333333333,0.47107,0.2906673177083333,0.17405953307614075,0,0.15867416082005112,Low,0
21975,150000,100K-200K,26,25-34,Female,Graduate School,Single,0,0,0,0,0,0,19479.0,7812.5,0,0,0,0.0,0,0.12986,0.16565333333333335,0.40106951871657753,0.4087193460490463,0,0.13871326875885684,Low,0
21976,170000,100K-200K,26,25-34,Female,Graduate School,Single,0,0,0,0,0,0,11335.833333333334,1553.3333333333333,0,0,0,0.0,0,0.06668137254901961,0.13341176470588234,0.1370265819807104,0.1303497718878992,0,0.18888576247132385,Low,0
21977,100000,50K-100K,27,25-34,Female,University,Single,0,0,0,0,0,0,29229.166666666668,5916.666666666667,0,0,0,0.0,0,0.29229166666666667,0.42713,0.20242222424961226,0.18605053651782624,0,0.14500881371005522,Low,0
21978,160000,100K-200K,27,25-34,Female,Graduate School,Single,-2,-2,-2,-2,-2,-2,770.0,680.6666666666666,0,0,-2,-2.0,0,0.0048125,0.0065,0.8837913871456394,0.84679029957204,0,0.35773736203663825,Medium,0
21979,90000,50K-100K,27,25-34,Female,Graduate School,Single,0,0,0,2,0,0,35227.0,1836.3333333333333,1,1,2,0.3333333333333333,0,0.3914111111111111,0.4114,0.05212832898851739,0.07353309406560388,0,0.4195074453760199,Medium,0
21980,190000,100K-200K,27,25-34,Female,University,Single,0,0,0,0,0,0,101878.0,4580.0,0,0,0,0.0,0,0.5362,0.5112421052631579,0.044955657820043224,0.05159135850630221,0,0.15647252015999105,Low,0
21981,200000,100K-200K,28,25-34,Female,University,Single,0,0,0,0,0,0,65201.333333333336,2805.3333333333335,0,0,0,0.0,0,0.32600666666666667,0.3097,0.043025595014429624,0.0473798919738463,0,0.13124162051710994,Low,0
21982,50000,<=50K,28,25-34,Female,University,Married,0,0,2,2,0,0,47577.833333333336,7648.5,2,2,2,0.6666666666666666,0,0.9515566666666667,1.13402,0.16075707259657826,0.04149131646019797,0,0.5171144540209369,High,1
21983,260000,200K-300K,28,25-34,Female,Graduate School,Single,-2,-2,-2,-2,-2,-2,3377.8333333333335,4566.333333333333,0,0,-2,-2.0,0,0.012991666666666667,-0.0001076923076923077,1.3517860667061377,1.2544914857053586,0,0.2415418221909581,Medium,0
21984,250000,200K-300K,29,25-34,Female,University,Single,0,-1,-1,-2,-1,-1,7983.166666666667,4680.333333333333,0,0,0,-1.0,1,0.031932666666666665,0.082748,0.5862630480167015,0.40763560981227687,0,0.22675014600580717,Medium,0
21985,230000,200K-300K,29,25-34,Female,Graduate School,Single,-2,-1,2,-1,-1,-1,5627.833333333333,4696.166666666667,1,1,2,-0.6666666666666666,-1,0.024468840579710143,0.016365217391304348,0.8344290452499408,0.8049868519909842,0,0.3097479855378266,Medium,0
21986,240000,200K-300K,26,25-34,Female,Graduate School,Single,-1,0,-1,-1,-1,-1,17374.666666666668,9992.833333333334,0,0,0,-0.8333333333333334,0,0.07239444444444446,0.11958333333333333,0.5751326151809609,0.682431254457564,0,0.15828292543667583,Low,0
21987,110000,100K-200K,27,25-34,Female,Graduate School,Single,0,0,0,0,0,0,110890.83333333333,4279.0,0,0,0,0.0,0,1.0080984848484849,1.0050272727272727,0.038587441722051384,0.039652750871755134,1,0.3079512218460888,Medium,0
21988,60000,50K-100K,27,25-34,Female,Graduate School,Single,1,-2,-2,-1,-1,-1,351.1666666666667,433.8333333333333,1,0,1,-1.0,2,0.005852777777777778,0.0,1.234819734345351,5.0,0,0.435457521727556,Medium,0
21989,80000,50K-100K,24,18-24,Female,Graduate School,Single,0,0,0,-1,-1,0,39109.0,14354.333333333334,0,0,0,-0.3333333333333333,0,0.4888625,0.5297125,0.36703245189746647,0.1530708266242864,0,0.19264525085867212,Low,0
21990,230000,200K-300K,28,25-34,Female,University,Single,0,0,0,0,0,0,88587.83333333333,3192.8333333333335,0,0,0,0.0,0,0.3851644927536232,0.48389130434782607,0.036041375054559684,0.037936376522535405,0,0.16258718467290656,Low,0
21991,210000,200K-300K,28,25-34,Female,Graduate School,Single,0,-1,-1,-1,-1,-1,4428.833333333333,7451.666666666667,0,0,0,-0.8333333333333334,1,0.021089682539682537,0.03550952380952381,1.6824715887709791,0.8877042132416165,0,0.25431061516998477,Medium,0
21992,100000,50K-100K,28,25-34,Female,University,Single,2,2,2,2,2,0,73413.66666666667,2449.6666666666665,5,5,2,1.6666666666666667,2,0.7341366666666668,0.72464,0.03336791658247878,0.03321784543173459,1,0.9063281456991459,High,1
21993,50000,<=50K,29,25-34,Female,University,Single,2,2,2,2,0,0,48215.5,1704.0,4,4,2,1.3333333333333333,2,0.96431,0.96572,0.03534120998015859,0.02642652409895717,1,0.8667626107450106,High,1
21994,50000,<=50K,27,25-34,Female,University,Single,0,0,0,2,0,0,46817.166666666664,2333.3333333333335,1,1,2,0.3333333333333333,0,0.9363433333333333,0.84782,0.049839090934981345,0.053233569680524645,0,0.4019939768972516,Medium,0
21995,40000,<=50K,27,25-34,Female,Graduate School,Single,-1,0,0,-1,-1,0,43711.5,19750.833333333332,0,0,0,-0.5,-1,1.0927875,0.675625,0.4518435200366035,0.1861794250086595,1,0.34255706473313935,Medium,0
21996,90000,50K-100K,24,18-24,Female,University,Single,0,0,-2,-1,-1,-2,749.8333333333334,326.0,0,0,0,-1.0,2,0.008331481481481481,0.037622222222222224,0.43466666666666665,0.5884476534296029,0,0.42253711846519393,Medium,0
21997,70000,50K-100K,25,25-34,Female,Graduate School,Single,0,0,0,0,2,2,38925.0,1685.5,2,2,2,0.6666666666666666,-2,0.5560714285714285,0.5124428571428571,0.04330103489173671,0.06230734565119423,0,0.4537405164431226,Medium,0
21998,30000,<=50K,26,25-34,Female,University,Married,0,0,0,0,2,0,20538.5,1400.1666666666667,1,1,2,0.3333333333333333,0,0.6846166666666667,0.6701666666666667,0.06817222799272916,0.09101452909737787,0,0.44576418760162073,Medium,0
21999,170000,100K-200K,27,25-34,Female,Graduate School,Single,-1,-1,-1,-1,-1,-1,488.6666666666667,873.5,0,0,-1,-1.0,0,0.0028745098039215686,0.0016,1.7869076031367201,1.5899632802937576,0,0.4282292369288298,Medium,0
22000,80000,50K-100K,27,25-34,Female,University,Single,0,0,0,0,0,0,46548.666666666664,1945.0,0,0,0,0.0,0,0.5818583333333333,1.039,0.04178407622102953,0.03161486735137667,0,0.33338155292383737,Medium,0
22001,140000,100K-200K,27,25-34,Female,University,Single,0,0,0,-1,-1,-1,9180.333333333334,1426.6666666666667,0,0,0,-0.5,1,0.06557380952380953,0.11455,0.15540184812010965,0.13608824558495847,0,0.23418207837364136,Medium,0
22002,30000,<=50K,25,25-34,Female,University,Single,0,0,2,0,0,0,9388.0,1750.0,1,1,2,0.3333333333333333,0,0.31293333333333334,0.17643333333333333,0.18640487138063874,0.28383556459624393,0,0.5075539645192539,High,1
22003,40000,<=50K,25,25-34,Female,University,Single,0,0,0,0,0,0,28338.5,1350.0,0,0,0,0.0,0,0.7084625,0.653325,0.047638091653335844,0.055561729081009,1,0.46918084124983667,Medium,0
22004,50000,<=50K,26,25-34,Female,Graduate School,Single,1,-2,-2,-1,-1,-1,497.8333333333333,889.3333333333334,1,0,1,-1.0,2,0.009956666666666666,0.0,1.785809906291834,5.0,0,0.3712341759582812,Medium,0
22005,230000,200K-300K,26,25-34,Female,University,Single,0,0,0,0,0,0,3915.3333333333335,1696.6666666666667,0,0,0,0.0,0,0.017023188405797102,0.011547826086956522,0.4333205635721279,0.28948566226672734,0,0.34291241377384224,Medium,0
22006,60000,50K-100K,27,25-34,Female,Graduate School,Single,1,-1,-1,-1,0,0,8501.5,5251.166666666667,1,0,1,-0.3333333333333333,1,0.14169166666666666,0.0,0.6176632032934719,3.181450357920946,0,0.32792861299868536,Medium,0
22007,60000,50K-100K,27,25-34,Female,Graduate School,Single,0,0,0,0,0,0,48617.333333333336,4505.333333333333,0,0,0,0.0,0,0.810288888888889,1.0386833333333334,0.09266896350765327,0.060755825165154244,0,0.41262832373156577,Medium,0
22008,250000,200K-300K,29,25-34,Female,University,Single,0,0,0,0,0,0,38348.666666666664,4416.666666666667,0,0,0,0.0,0,0.15339466666666665,0.187792,0.11517082223274937,0.12250349727726098,0,0.13730611522776845,Low,0
22009,240000,200K-300K,29,25-34,Female,Graduate School,Married,0,0,0,-1,0,0,110499.83333333333,36225.333333333336,0,0,0,-0.16666666666666666,0,0.4604159722222222,0.17467916666666666,0.32783107088989444,2.424931621614962,0,0.17009836748691373,Low,0
22010,310000,300K-500K,28,25-34,Female,Graduate School,Single,0,0,0,0,0,0,157254.33333333334,22876.5,0,0,0,0.0,0,0.5072720430107527,0.5695645161290323,0.14547437434222868,0.21322171611473595,0,0.11551057033310165,Low,0
22011,320000,300K-500K,28,25-34,Female,Graduate School,Single,0,0,0,0,0,0,157632.83333333334,9049.833333333334,0,0,0,0.0,0,0.4926026041666667,0.915853125,0.05741077904584277,0.031210453465032446,0,0.2596663166038367,Medium,0
22012,20000,<=50K,28,25-34,Female,Graduate School,Single,0,0,0,-2,-2,-2,4246.166666666667,935.3333333333334,0,0,0,-1.0,2,0.21230833333333335,0.60155,0.2202684669126305,0.19624774315095375,0,0.3691916064742242,Medium,0
22013,300000,200K-300K,28,25-34,Female,Graduate School,Single,0,0,0,0,-1,-1,13384.666666666666,10327.666666666666,0,0,0,-0.3333333333333333,1,0.044615555555555554,0.03430333333333333,0.7715947154117222,0.6350360515893165,0,0.14111716932208151,Low,0
22014,50000,<=50K,28,25-34,Female,University,Single,0,0,0,0,0,0,23525.166666666668,7630.0,0,0,0,0.0,0,0.4705033333333334,0.20102,0.3243312174110179,0.43749316416930983,0,0.18316351525475005,Low,0
22015,570000,500K+,28,25-34,Female,Graduate School,Single,0,0,0,0,0,0,31852.333333333332,3669.3333333333335,0,0,0,0.0,0,0.0558812865497076,0.05907894736842105,0.11519765586165398,0.11371002704432379,0,0.12991579331025055,Low,0
22016,160000,100K-200K,28,25-34,Female,Graduate School,Single,0,0,0,0,0,0,135171.33333333334,9333.333333333334,0,0,0,0.0,0,0.8448208333333334,0.74184375,0.06904808582677069,0.07988709290868905,0,0.1753295351718908,Low,0
22017,230000,200K-300K,28,25-34,Female,University,Single,-1,-1,-1,-1,-1,-1,11419.666666666666,10322.833333333334,0,0,-1,-1.0,0,0.04965072463768116,0.032778260869565215,0.9039390534012464,2.8682570593962997,0,0.196681480218126,Low,0
22018,250000,200K-300K,28,25-34,Female,Graduate School,Single,0,0,0,0,-1,0,26946.0,6238.333333333333,0,0,0,-0.16666666666666666,0,0.107784,0.182748,0.2315109755871274,0.0974267500430733,0,0.14681569412608309,Low,0
22019,80000,50K-100K,28,25-34,Female,University,Single,0,0,0,0,0,0,78962.16666666667,2937.3333333333335,0,0,0,0.0,0,0.9870270833333334,0.9673875,0.03719917091271366,0.03870238450710233,0,0.29569855518029764,Medium,0
22020,60000,50K-100K,28,25-34,Female,High School,Single,-1,-1,0,0,0,0,34936.166666666664,16031.833333333334,0,0,0,-0.3333333333333333,-1,0.5822694444444444,0.0066,0.45888711847265024,1.025476706209807,0,0.23204135448606383,Medium,0
22021,90000,50K-100K,24,18-24,Female,Other,Single,0,0,0,0,0,-1,16636.5,6459.166666666667,0,0,0,-0.16666666666666666,1,0.18485,0.1953777777777778,0.3882488479262673,0.09732270740754342,0,0.201614067404783,Medium,0
22022,150000,100K-200K,25,25-34,Female,Graduate School,Married,-1,-1,-1,-1,-1,-1,3788.0,3066.0,0,0,-1,-1.0,0,0.025253333333333332,0.05546,0.8093624884508778,0.7566542327875071,0,0.24113715087117044,Medium,0
